path,extension,size_bytes,layer,kind,status,symbols,business_rules,evidence,notes
tests/support/lease-guard.ts,.ts,4309,source,source-code,analyzed,TransactionServices;LeaseGuard;RenewLeaseRequest;guardedRenewal;GuardedFixture;guardedFixture;storage;now;services;callerPlan;callCount;overwrite;staged;takenOverArtifacts;subject;held,,tests/support/lease-guard.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/support/lock-contract.ts,.ts,3463,source,source-code,analyzed,LockFixture;LockFactory;acquireRequest;renewRequest;releaseRequest;takeoverRequest;acquired;describeLocksContract;fixture;first;renewed;released;second;held;taken,,tests/support/lock-contract.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/support/lock-workers.ts,.ts,6916,source,source-code,analyzed,repositoryRoot;workerSource;workerTimeoutMilliseconds;Barrier;WorkerMessage;WorkerSession;bundleRoot;workerBundle;bundleLockWorker;disposeLockWorker;spawnWorker;child;output;exit;waitForWorker;ready,,tests/support/lock-workers.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/support/port-contracts.ts,.ts,9423,source,source-code,analyzed,Disposable;describeClockContract;clock;first;describeIdsContract;ids;produced;describeFileSystemContract;withFileSystem;describeGitContract;observation;paths;describeEnvironmentContract;describeOutputContract;output,,tests/support/port-contracts.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/support/transaction-port-contract.ts,.ts,13085,source,source-code,analyzed,helloDigest;replacementDigest;describeDurableFileSystemContract;withFileSystem;createBrain;unsafePaths;durableEntryPathOperations;unsafePathOperations;DurableFileSystemContractFactory,,tests/support/transaction-port-contract.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/support/workspace-contract.ts,.ts,2876,source,source-code,analyzed,WorkspaceContractFixture;describeWorkspaceContract;withWorkspace;fixture;first;ancestors;candidate,,tests/support/workspace-contract.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/transaction-digests.test.ts,.ts,2788,test,source-code,analyzed,ExpectedDurableEntry;digests;first,,tests/transaction-digests.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/transaction-execution.test.ts,.ts,70995,test,source-code,analyzed,TransactionServices;services;replacementPlan;storage;options;value;expected;eventPath;snapshotPath;durableFileSystem;plan;operation;initializePlan;before;clockCalls;idCalls,,tests/transaction-execution.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/transaction-fault-campaign.test.ts,.ts,13311,test,source-code,analyzed,TransactionReceipt;TransactionServices;DurableOperation;campaignTimeoutMilliseconds;services;campaignStorage;campaignPlan;file;durableOperations;expectedOperationCounts;operationCounts;MatrixEntry;enumerateMatrix;occurrences;durablePhase;entries,,tests/transaction-fault-campaign.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/transaction-fencing-recovery.test.ts,.ts,4656,test,source-code,analyzed,GuardedFixture;paths;destination;crashed;subject;held;binding;summary;installNewerOwner;taken;receipt;files,,tests/transaction-fencing-recovery.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/transaction-lease-guard.test.ts,.ts,10382,test,source-code,analyzed,LeaseGuardBinding;subject;held;binding;paths;stolen;content;snapshot;events;FINGERPRINT;bareObject;expectRefusedBinding;before,,tests/transaction-lease-guard.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/transaction-normalization-properties.test.ts,.ts,3178,test,source-code,analyzed,PathFingerprint;generator;state;parentObservations;segments;entries;seed;next;depth;suffix;path;plan;observed;digest;first;second,,tests/transaction-normalization-properties.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/transaction-normalization.test.ts,.ts,13857,test,source-code,analyzed,PathFingerprint;missing;directory;sha256;observations;result;persisted;deleted;normalized,,tests/transaction-normalization.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/transaction-process-recovery.test.ts,.ts,14638,test,source-code,analyzed,repositoryRoot;workerSource;workerTimeoutMilliseconds;testTimeoutMilliseconds;expectedDirectorySync;privatePayloads;Barrier;BoundaryCase;boundaries;WorkerMessage;WorkerSession;WorkerExit;bundleRoot;workerBundle;sha256;file,,tests/transaction-process-recovery.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/transaction-recovery-properties.test.ts,.ts,24197,test,source-code,analyzed,PathFingerprint;RecoveryDecision;TransactionObservation;manifestDigest;identityToken;firstDigest;secondDigest;missing;createdAt;manifest;progress;digest;observation;allPreconditions;allResults;changedBeforePublication,,tests/transaction-recovery-properties.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/transaction-recovery.test.ts,.ts,70662,test,source-code,analyzed,TransactionServices;services;writePlan;twoWritePlan;addTerminalResidue;root;runtimePorts;storage;unknownPath;injected;exclusiveCreates;concurrent;base;rootLists;boundary;foreignRoot,,tests/transaction-recovery.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/transaction-schema-boundary.test.ts,.ts,16539,test,source-code,analyzed,SchemaRegistry;TransactionServices;plan;services;storage;production;ids;tracking;injected;writes;progressPath;progress;operations;operation;root;manifestPath,,tests/transaction-schema-boundary.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/transaction-surface-campaign.test.ts,.ts,5016,test,source-code,analyzed,TransactionServices;DurableOperation;campaignTimeoutMilliseconds;Storage;DESTINATIONS;Boundary;fixture;ports;services;crossSurfacePlan;enumerateBoundaries;occurrences;boundaries;occurrence;expectUntouchedOrComplete;snapshot,,tests/transaction-surface-campaign.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/transaction-surface.test.ts,.ts,3321,test,source-code,analyzed,Storage;storage;ports;initializationPlan;subject;outcome;files,,tests/transaction-surface.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/transaction-transition.test.ts,.ts,1219,test,source-code,analyzed,phases;legal;isLegal,,tests/transaction-transition.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/workflow-state-machine.test.ts,.ts,6945,test,source-code,analyzed,WorkflowObservation;WorkflowState;digest;lineage;identity;configuration;services;present;decision;started;first;observed;continued;second;stream;replay,,tests/workflow-state-machine.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tsconfig.json,.json,731,configuration,configuration,analyzed,compilerOptions;include,,tsconfig.json,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
vitest.config.ts,.ts,623,configuration,source-code,analyzed,,,vitest.config.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
wiki/Architecture.md,.md,3548,documentation,documentation,analyzed,Architecture;System view;Runtime layers;Main components;Workspace packages;Persistence model;Deep references,,wiki/Architecture.md,Current documentation reviewed against connected implementation where applicable.
wiki/Contracts-and-State.md,.md,3332,documentation,documentation,analyzed,Contracts and state;Contract families;Schema boundary;Project state;Event history;Snapshots;Universal results;References,,wiki/Contracts-and-State.md,Current documentation reviewed against connected implementation where applicable.
wiki/Contributing-and-Governance.md,.md,3179,documentation,documentation,analyzed,Contributing and governance;Before opening a change;Language and provenance;Change taxonomy;Determinism checklist;Contract evolution;Pull requests;Governance,,wiki/Contributing-and-Governance.md,Current documentation reviewed against connected implementation where applicable.
wiki/Development-Trail.md,.md,3035,documentation,documentation,analyzed,Development trail;Lifecycle;Objective rules;Start and continue;Gate order;Approvals and evidence;Completion,,wiki/Development-Trail.md,Current documentation reviewed against connected implementation where applicable.
wiki/Getting-Started.md,.md,2440,documentation,documentation,analyzed,Getting started;Prerequisites;Build from source;Run the built CLI;Full verification;Install a temporary local package;Next steps,,wiki/Getting-Started.md,Current documentation reviewed against connected implementation where applicable.
wiki/Home.md,.md,3151,documentation,documentation,analyzed,Kratos Wiki;The core idea;What Kratos provides;Choose a path;Authoritative references,,wiki/Home.md,Current documentation reviewed against connected implementation where applicable.
wiki/Operations-and-Troubleshooting.md,.md,3656,documentation,documentation,analyzed,Operations and troubleshooting;Orientation sequence;Common outcomes;Read-only operational views;Repair;Legacy migration;Static dashboard and evidence bundles;When to stop,,wiki/Operations-and-Troubleshooting.md,Current documentation reviewed against connected implementation where applicable.
wiki/Project-Status-and-Roadmap.md,.md,3612,documentation,documentation,analyzed,Project status and roadmap;Implemented foundation;External graduation evidence still pending;Known current inconsistencies;Maturity model;How to help,,wiki/Project-Status-and-Roadmap.md,Current documentation reviewed against connected implementation where applicable.
wiki/Reliability-and-Recovery.md,.md,3551,documentation,documentation,analyzed,Reliability and recovery;Managed mutation pipeline;Journal and staging;Recovery decisions;Leases and fencing;Event/transaction relationship;Git reliability;Operational rule,,wiki/Reliability-and-Recovery.md,Current documentation reviewed against connected implementation where applicable.
wiki/Security-Model.md,.md,3282,documentation,documentation,analyzed,Security model;Assets;Trust boundaries;Filesystem safety;Input and output safety;Evidence and approvals;Integrity is not authorship;Dependency and release security;Reporting vulnerabilities,,wiki/Security-Model.md,Current documentation reviewed against connected implementation where applicable.
wiki/_Footer.md,.md,228,documentation,documentation,analyzed,,,wiki/_Footer.md,Current documentation reviewed against connected implementation where applicable.
wiki/_Sidebar.md,.md,766,documentation,documentation,analyzed,Kratos Wiki;Reference,,wiki/_Sidebar.md,Current documentation reviewed against connected implementation where applicable.
